timestamp,alert_name,severity,status,source,duration_minutes
2026-02-10 17:15:00,log-rotation-complete,low,firing,system,3
2026-02-10 17:16:00,backup-completed,low,firing,backup-system,4
2026-02-10 17:40:00,disk-utilization-high,critical,firing,cloudwatch,109
2026-02-10 17:47:00,memory-swap-high,medium,firing,prometheus,11
2026-02-10 18:21:00,disk-80-percent,medium,firing,prometheus,8
2026-02-10 18:26:00,disk-80-percent,medium,resolved,prometheus,10
2026-02-10 18:38:00,memory-swap-high,medium,firing,prometheus,8
2026-02-10 18:47:00,api-latency-threshold,high,firing,datadog,11
2026-02-10 18:52:00,high-cpu-datadog,critical,firing,datadog,100
2026-02-10 19:40:00,payment-processing-failed,critical,firing,payment-gateway,90
2026-02-10 19:45:00,api-latency-threshold,high,firing,datadog,5
2026-02-10 19:51:00,health-check-success,low,firing,monitoring,3
2026-02-10 20:07:00,test-alert-dev,low,firing,test-system,4
2026-02-10 20:31:00,backup-completed,low,firing,backup-system,4
2026-02-10 20:46:00,disk-80-percent,medium,firing,prometheus,5
2026-02-10 20:56:00,disk-alert-prometheus,critical,firing,prometheus,132
2026-02-10 20:59:00,api-latency-threshold,high,firing,datadog,11
2026-02-10 21:10:00,mem-utilization-high,high,firing,datadog,82
2026-02-10 21:26:00,certificate-expiry-90days,low,firing,security,2
2026-02-10 21:36:00,certificate-expiry-90days,low,firing,security,3
2026-02-10 21:52:00,disk-80-percent,medium,resolved,prometheus,3
2026-02-10 22:15:00,health-check-success,low,firing,monitoring,4
2026-02-10 22:36:00,high-memory-usage,high,firing,prometheus,67
2026-02-10 22:58:00,cpu-high-prometheus,critical,firing,prometheus,21
2026-02-10 23:01:00,disk-80-percent,medium,firing,prometheus,13
2026-02-10 23:17:00,test-alert-dev,low,firing,test-system,5
2026-02-10 23:30:00,disk-space-critical,critical,firing,splunk,47
2026-02-10 23:39:00,api-latency-threshold,high,firing,datadog,15
2026-02-10 23:43:00,cpu-alert-grafana,critical,firing,grafana,41
2026-02-11 00:11:00,info-deployment-success,low,firing,ci-cd,4
2026-02-11 00:17:00,info-deployment-success,low,firing,ci-cd,2
2026-02-11 00:23:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-11 00:31:00,disk-80-percent,medium,firing,prometheus,10
2026-02-11 00:33:00,test-alert-dev,low,firing,test-system,5
2026-02-11 00:41:00,payment-processing-failed,critical,firing,payment-gateway,97
2026-02-11 00:42:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-11 00:44:00,mem-utilization-high,high,firing,datadog,77
2026-02-11 00:51:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-11 00:56:00,cpu-threshold-nagios,critical,firing,nagios,46
2026-02-11 01:04:00,certificate-expiry-90days,low,firing,security,3
2026-02-11 01:07:00,cpu-high-prometheus,critical,firing,prometheus,93
2026-02-11 01:15:00,disk-80-percent,medium,resolved,prometheus,10
2026-02-11 01:19:00,info-deployment-success,low,firing,ci-cd,1
2026-02-11 01:21:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,27
2026-02-11 01:34:00,memory-threshold-exceeded,high,firing,grafana,44
2026-02-11 01:47:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-11 01:52:00,api-latency-threshold,high,firing,datadog,15
2026-02-11 01:53:00,api-latency-threshold,high,firing,datadog,7
2026-02-11 02:32:00,disk-space-critical,critical,firing,splunk,131
2026-02-11 02:34:00,memory-swap-high,medium,resolved,prometheus,6
2026-02-11 02:49:00,disk-80-percent,medium,firing,prometheus,12
2026-02-11 02:52:00,filesystem-full,critical,firing,nagios,63
2026-02-11 03:07:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,115
2026-02-11 03:07:00,filesystem-full,critical,firing,nagios,119
2026-02-11 03:18:00,high-memory-usage,high,firing,prometheus,52
2026-02-11 03:22:00,cpu-threshold-nagios,critical,firing,nagios,97
2026-02-11 03:31:00,health-check-success,low,firing,monitoring,5
2026-02-11 03:42:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,78
2026-02-11 04:14:00,cpu-alert-grafana,critical,firing,grafana,25
2026-02-11 04:25:00,memory-swap-high,medium,resolved,prometheus,5
2026-02-11 04:39:00,high-memory-usage,high,firing,prometheus,36
2026-02-11 04:59:00,memory-swap-high,medium,firing,prometheus,14
2026-02-11 05:08:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-11 05:09:00,info-deployment-success,low,firing,ci-cd,1
2026-02-11 05:15:00,api-latency-threshold,high,firing,datadog,7
2026-02-11 05:31:00,api-latency-threshold,high,firing,datadog,9
2026-02-11 06:01:00,memory-alert-cloudwatch,high,firing,cloudwatch,78
2026-02-11 06:12:00,disk-80-percent,medium,resolved,prometheus,5
2026-02-11 06:43:00,cpu-alert-grafana,critical,firing,grafana,83
2026-02-11 06:46:00,health-check-success,low,firing,monitoring,3
2026-02-11 06:53:00,cpu-threshold-nagios,critical,firing,nagios,31
2026-02-11 07:01:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,111
2026-02-11 07:09:00,log-rotation-complete,low,firing,system,1
2026-02-11 07:14:00,memory-alert-cloudwatch,high,firing,cloudwatch,60
2026-02-11 07:36:00,api-latency-threshold,high,firing,datadog,15
2026-02-11 08:01:00,backup-completed,low,firing,backup-system,1
2026-02-11 08:08:00,high-cpu-datadog,critical,firing,datadog,64
2026-02-11 08:22:00,mem-utilization-high,high,firing,datadog,54
2026-02-11 08:33:00,certificate-expiry-90days,low,firing,security,5
2026-02-11 08:43:00,memory-swap-high,medium,resolved,prometheus,10
2026-02-11 08:49:00,mem-utilization-high,high,firing,datadog,78
2026-02-11 08:53:00,health-check-success,low,firing,monitoring,4
2026-02-11 09:08:00,disk-alert-prometheus,critical,firing,prometheus,157
2026-02-11 09:19:00,high-cpu-datadog,critical,firing,datadog,105
2026-02-11 09:19:00,disk-80-percent,medium,resolved,prometheus,7
2026-02-11 09:23:00,memory-swap-high,medium,firing,prometheus,8
2026-02-11 09:25:00,backup-completed,low,firing,backup-system,4
2026-02-11 09:42:00,cpu-high-prometheus,critical,firing,prometheus,18
2026-02-11 09:59:00,backup-completed,low,firing,backup-system,4
2026-02-11 10:02:00,api-latency-threshold,high,firing,datadog,5
2026-02-11 10:11:00,high-memory-usage,high,firing,prometheus,62
2026-02-11 10:14:00,api-latency-threshold,high,resolved,datadog,4
2026-02-11 10:46:00,memory-threshold-exceeded,high,firing,grafana,69
2026-02-11 10:48:00,api-latency-threshold,high,resolved,datadog,10
2026-02-11 10:57:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-11 10:59:00,cpu-alert-grafana,critical,firing,grafana,113
2026-02-11 11:23:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-11 11:38:00,cpu-alert-grafana,critical,firing,grafana,60
2026-02-11 11:44:00,cpu-high-prometheus,critical,firing,prometheus,43
2026-02-11 11:56:00,memory-threshold-exceeded,high,firing,grafana,42
2026-02-11 11:59:00,memory-swap-high,medium,firing,prometheus,9
2026-02-11 12:01:00,certificate-expiry-90days,low,firing,security,5
2026-02-11 12:03:00,api-latency-threshold,high,resolved,datadog,4
2026-02-11 12:14:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-11 12:53:00,disk-utilization-high,critical,firing,cloudwatch,45
2026-02-11 13:28:00,api-latency-threshold,high,firing,datadog,7
2026-02-11 13:32:00,health-check-success,low,firing,monitoring,2
2026-02-11 13:38:00,high-cpu-datadog,critical,firing,datadog,112
2026-02-11 13:54:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-11 14:00:00,backend-timeout,high,firing,loadbalancer,180
2026-02-11 14:02:00,api-500-errors,critical,firing,nginx,118
2026-02-11 14:07:00,backup-completed,low,firing,backup-system,1
2026-02-11 14:10:00,slow-queries,medium,firing,mysql,121
2026-02-11 14:14:00,disk-80-percent,medium,resolved,prometheus,3
2026-02-11 14:14:00,cache-miss-rate-high,high,firing,redis,81
2026-02-11 14:15:00,api-latency-threshold,high,firing,datadog,9
2026-02-11 14:21:00,database-connection-failed,critical,firing,app-monitor,160
2026-02-11 14:25:00,connection-pool-exhausted,high,firing,app,157
2026-02-11 14:25:00,log-rotation-complete,low,firing,system,5
2026-02-11 14:28:00,queue-backup,high,firing,rabbitmq,64
2026-02-11 14:34:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-11 15:06:00,payment-processing-failed,critical,firing,payment-gateway,53
2026-02-11 15:20:00,log-rotation-complete,low,firing,system,4
2026-02-11 15:33:00,test-alert-dev,low,firing,test-system,5
2026-02-11 15:49:00,test-alert-dev,low,firing,test-system,1
2026-02-11 16:01:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-11 16:13:00,log-rotation-complete,low,firing,system,3
2026-02-11 16:19:00,disk-80-percent,medium,resolved,prometheus,7
2026-02-11 16:19:00,info-deployment-success,low,firing,ci-cd,5
2026-02-11 16:39:00,health-check-success,low,firing,monitoring,5
2026-02-11 16:51:00,memory-alert-cloudwatch,high,firing,cloudwatch,39
2026-02-11 17:14:00,disk-utilization-high,critical,firing,cloudwatch,126
2026-02-11 17:27:00,api-latency-threshold,high,firing,datadog,12
2026-02-11 18:01:00,api-latency-threshold,high,resolved,datadog,1
2026-02-11 18:43:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-11 18:56:00,certificate-expiry-90days,low,firing,security,1
2026-02-11 19:51:00,high-cpu-datadog,critical,firing,datadog,113
2026-02-11 19:57:00,api-latency-threshold,high,resolved,datadog,6
2026-02-11 20:55:00,test-alert-dev,low,firing,test-system,5
2026-02-11 21:10:00,disk-80-percent,medium,firing,prometheus,6
2026-02-11 21:13:00,cpu-threshold-nagios,critical,firing,nagios,26
2026-02-11 21:20:00,log-rotation-complete,low,firing,system,1
2026-02-11 21:34:00,disk-80-percent,medium,firing,prometheus,13
2026-02-11 21:45:00,disk-space-critical,critical,firing,splunk,161
2026-02-11 21:47:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-11 21:59:00,api-latency-threshold,high,resolved,datadog,8
2026-02-11 22:06:00,disk-80-percent,medium,firing,prometheus,11
2026-02-11 22:09:00,backup-completed,low,firing,backup-system,2
2026-02-11 22:17:00,disk-80-percent,medium,resolved,prometheus,9
2026-02-11 22:42:00,cpu-high-prometheus,critical,firing,prometheus,30
2026-02-11 22:42:00,disk-alert-prometheus,critical,firing,prometheus,173
2026-02-11 23:28:00,certificate-expiry-90days,low,firing,security,4
2026-02-11 23:36:00,test-alert-dev,low,firing,test-system,2
2026-02-12 00:13:00,api-latency-threshold,high,firing,datadog,5
2026-02-12 00:49:00,info-deployment-success,low,firing,ci-cd,3
2026-02-12 00:51:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-12 00:56:00,payment-processing-failed,critical,firing,payment-gateway,21
2026-02-12 01:02:00,backup-completed,low,firing,backup-system,5
2026-02-12 01:09:00,high-cpu-datadog,critical,firing,datadog,15
2026-02-12 01:21:00,disk-alert-prometheus,critical,firing,prometheus,120
2026-02-12 01:44:00,high-memory-usage,high,firing,prometheus,52
2026-02-12 01:45:00,cpu-alert-grafana,critical,firing,grafana,62
2026-02-12 01:54:00,api-latency-threshold,high,resolved,datadog,5
2026-02-12 02:00:00,info-deployment-success,low,firing,ci-cd,3
2026-02-12 02:02:00,cpu-threshold-nagios,critical,firing,nagios,30
2026-02-12 02:02:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-12 02:03:00,disk-80-percent,medium,resolved,prometheus,9
2026-02-12 02:11:00,backup-completed,low,firing,backup-system,4
2026-02-12 02:19:00,memory-threshold-exceeded,high,firing,grafana,84
2026-02-12 02:20:00,health-check-success,low,firing,monitoring,4
2026-02-12 02:28:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-12 02:29:00,disk-utilization-high,critical,firing,cloudwatch,47
2026-02-12 02:47:00,memory-swap-high,medium,firing,prometheus,8
2026-02-12 02:57:00,api-latency-threshold,high,firing,datadog,14
2026-02-12 02:58:00,cpu-threshold-nagios,critical,firing,nagios,92
2026-02-12 03:03:00,filesystem-full,critical,firing,nagios,170
2026-02-12 03:44:00,cpu-high-prometheus,critical,firing,prometheus,69
2026-02-12 04:00:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-12 04:07:00,backup-completed,low,firing,backup-system,4
2026-02-12 04:16:00,high-memory-usage,high,firing,prometheus,60
2026-02-12 04:26:00,filesystem-full,critical,firing,nagios,53
2026-02-12 04:35:00,memory-swap-high,medium,firing,prometheus,5
2026-02-12 04:42:00,cpu-alert-grafana,critical,firing,grafana,109
2026-02-12 04:48:00,log-rotation-complete,low,firing,system,4
2026-02-12 05:16:00,disk-space-critical,critical,firing,splunk,134
2026-02-12 05:22:00,memory-swap-high,medium,resolved,prometheus,6
2026-02-12 05:24:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,103
2026-02-12 05:28:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,27
2026-02-12 05:58:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-12 06:08:00,disk-utilization-high,critical,firing,cloudwatch,147
2026-02-12 06:32:00,disk-80-percent,medium,firing,prometheus,12
2026-02-12 06:55:00,api-latency-threshold,high,resolved,datadog,4
2026-02-12 07:33:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-12 07:33:00,test-alert-dev,low,firing,test-system,2
2026-02-12 07:39:00,memory-alert-cloudwatch,high,firing,cloudwatch,71
2026-02-12 07:45:00,api-latency-threshold,high,resolved,datadog,5
2026-02-12 07:47:00,info-deployment-success,low,firing,ci-cd,5
2026-02-12 08:07:00,cpu-alert-grafana,critical,firing,grafana,97
2026-02-12 08:20:00,certificate-expiry-90days,low,firing,security,4
2026-02-12 08:24:00,cpu-high-prometheus,critical,firing,prometheus,36
2026-02-12 08:35:00,test-alert-dev,low,firing,test-system,2
2026-02-12 08:41:00,disk-80-percent,medium,firing,prometheus,13
2026-02-12 08:51:00,api-latency-threshold,high,firing,datadog,8
2026-02-12 08:53:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-12 09:05:00,disk-space-critical,critical,firing,splunk,101
2026-02-12 09:12:00,disk-80-percent,medium,firing,prometheus,13
2026-02-12 09:27:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-12 09:54:00,certificate-expiry-90days,low,firing,security,1
2026-02-12 10:02:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-12 10:28:00,disk-alert-prometheus,critical,firing,prometheus,139
2026-02-12 10:29:00,disk-80-percent,medium,resolved,prometheus,2
2026-02-12 10:45:00,api-latency-threshold,high,resolved,datadog,1
2026-02-12 10:49:00,memory-swap-high,medium,resolved,prometheus,8
2026-02-12 11:12:00,api-latency-threshold,high,resolved,datadog,7
2026-02-12 11:19:00,memory-alert-cloudwatch,high,firing,cloudwatch,51
2026-02-12 11:22:00,cpu-threshold-nagios,critical,firing,nagios,120
2026-02-12 11:42:00,api-latency-threshold,high,firing,datadog,10
2026-02-12 11:46:00,cpu-alert-grafana,critical,firing,grafana,91
2026-02-12 11:47:00,disk-80-percent,medium,firing,prometheus,14
2026-02-12 12:07:00,info-deployment-success,low,firing,ci-cd,5
2026-02-12 12:24:00,memory-swap-high,medium,firing,prometheus,10
2026-02-12 12:32:00,log-rotation-complete,low,firing,system,3
2026-02-12 12:47:00,memory-threshold-exceeded,high,firing,grafana,34
2026-02-12 12:49:00,test-alert-dev,low,firing,test-system,5
2026-02-12 13:47:00,disk-80-percent,medium,firing,prometheus,5
2026-02-12 13:57:00,test-alert-dev,low,firing,test-system,2
2026-02-12 14:37:00,disk-80-percent,medium,firing,prometheus,5
2026-02-12 15:33:00,log-rotation-complete,low,firing,system,5
2026-02-12 15:39:00,backup-completed,low,firing,backup-system,2
2026-02-12 15:45:00,memory-alert-cloudwatch,high,firing,cloudwatch,45
2026-02-12 15:46:00,mem-utilization-high,high,firing,datadog,50
2026-02-12 15:56:00,database-replication-lag,high,firing,database,37
2026-02-12 16:17:00,api-latency-threshold,high,firing,datadog,14
2026-02-12 16:17:00,memory-swap-high,medium,resolved,prometheus,5
2026-02-12 16:25:00,log-rotation-complete,low,firing,system,5
2026-02-12 16:28:00,disk-80-percent,medium,resolved,prometheus,10
2026-02-12 17:05:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,46
2026-02-12 17:05:00,mem-utilization-high,high,firing,datadog,46
2026-02-12 17:24:00,test-alert-dev,low,firing,test-system,2
2026-02-12 17:30:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,93
2026-02-12 17:35:00,api-latency-threshold,high,firing,datadog,9
2026-02-12 17:56:00,high-memory-usage,high,firing,prometheus,62
2026-02-12 18:11:00,info-deployment-success,low,firing,ci-cd,3
2026-02-12 18:27:00,disk-80-percent,medium,firing,prometheus,10
2026-02-12 18:49:00,memory-swap-high,medium,resolved,prometheus,5
2026-02-12 18:50:00,certificate-expiry-90days,low,firing,security,5
2026-02-12 18:52:00,memory-threshold-exceeded,high,firing,grafana,23
2026-02-12 18:53:00,health-check-success,low,firing,monitoring,3
2026-02-12 18:55:00,certificate-expiry-90days,low,firing,security,5
2026-02-12 18:56:00,disk-80-percent,medium,firing,prometheus,11
2026-02-12 19:19:00,api-latency-threshold,high,firing,datadog,5
2026-02-12 19:28:00,high-cpu-datadog,critical,firing,datadog,72
2026-02-12 19:47:00,backup-completed,low,firing,backup-system,3
2026-02-12 19:51:00,certificate-expiry-90days,low,firing,security,2
2026-02-12 19:52:00,mem-utilization-high,high,firing,datadog,67
2026-02-12 19:59:00,health-check-success,low,firing,monitoring,1
2026-02-12 20:04:00,memory-swap-high,medium,firing,prometheus,13
2026-02-12 20:20:00,cpu-high-prometheus,critical,firing,prometheus,77
2026-02-12 20:22:00,cpu-high-prometheus,critical,firing,prometheus,62
2026-02-12 20:25:00,high-cpu-datadog,critical,firing,datadog,37
2026-02-12 20:29:00,high-cpu-datadog,critical,firing,datadog,97
2026-02-12 22:17:00,memory-swap-high,medium,resolved,prometheus,4
2026-02-12 22:18:00,disk-80-percent,medium,firing,prometheus,15
2026-02-12 22:20:00,cpu-threshold-nagios,critical,firing,nagios,106
2026-02-12 22:31:00,health-check-success,low,firing,monitoring,1
2026-02-12 22:45:00,api-latency-threshold,high,resolved,datadog,10
2026-02-12 23:27:00,log-rotation-complete,low,firing,system,5
